txn_id,account_id,txn_date,txn_code,amount,channel
TXN00003369,ACCT000156,2024-05-16,FEE,217.16,WIRE
TXN00003756,ACCT000203,20240712,WIRE,2915.30,WIRE
TXN00017805,ACCT001171,18-Jul-2023,ACH,4385.99,ACH
TXN00002566,ACCT000261,21-Aug-2025,ATM,2706.22,ACH
TXN00013132,ACCT000892,23-Jun-2024,WIRE,2120.46,ATM
TXN00018241,ACCT000178,2025-05-22,INT,1417.39,ONLINE
TXN00022518,ACCT001005,01/22/2024,ATM,1288.12,BRANCH
TXN00003437,ACCT001161,19-Feb-2023,WIRE,4296.90,ONLINE
TXN00017009,ACCT000475,07/26/2023,ACH,3270.11,WIRE
TXN00004976,ACCT000003,20241224,FEE,1196.94,WIRE
TXN00008325,ACCT000723,20230810,WIRE,2823.13,WIRE
TXN00004529,ACCT000075,20240424,WIRE,1573.93,BRANCH
TXN00009472,ACCT000412,26-Dec-2023,WIRE,4208.51,WIRE
TXN00005324,ACCT000622,20231206,WIRE,4388.91,BRANCH
TXN00001436,ACCT000075,11/28/2025,DR,86.69,ACH
TXN00000219,ACCT000206,05/26/2023,ACH,2490.88,ONLINE
TXN00002580,ACCT000022,20230204,ATM,1462.30,BRANCH
TXN00007556,ACCT001142,20251030,ACH,159.00,WIRE
TXN00021887,ACCT000468,16-Apr-2023,INT,1835.40,ATM
TXN00012249,ACCT001080,04/18/2023,CR,2849.00,ATM
TXN00002058,ACCT000365,20250406,INT,694.54,ACH
TXN00008681,ACCT000153,20240909,FEE,3910.14,ONLINE
TXN00015470,ACCT000595,06-Jan-2025,CR,3065.50,WIRE
TXN00004491,ACCT001114,2023-12-30,ATM,2163.08,ONLINE
TXN00021189,ACCT000694,03/13/2023,ACH,2764.95,ACH
TXN00010625,ACCT000182,26-Aug-2025,INT,1439.57,ACH
TXN00020357,ACCT000343,2023-01-13,FEE,3649.70,WIRE
TXN00008816,ACCT000750,20250223,CR,2564.94,ONLINE
TXN00013479,ACCT001193,20250129,FEE,39.10,ONLINE
TXN00020054,ACCT000687,03/28/2025,ACH,4341.09,ACH
TXN00022467,ACCT000577,20251017,DR,3800.75,ONLINE
TXN00018453,ACCT001076,08/15/2025,ATM,2281.43,ATM
TXN00020924,ACCT000186,08/22/2025,DR,1723.77,ACH
TXN00022162,ACCT000131,16-Apr-2025,ACH,4094.74,ONLINE
TXN00005642,ACCT000372,19-Jul-2025,INT,4041.71,ONLINE
TXN00021048,ACCT000761,06/24/2025,ACH,1623.57,ACH
TXN00003981,ACCT000292,12/31/2023,ATM,3794.75,ACH
TXN00019588,ACCT000103,20250404,ACH,3794.79,WIRE
TXN00003513,ACCT000574,03-Sep-2025,WIRE,1225.15,WIRE
TXN00020270,ACCT001017,04/02/2024,CR,128.67,ACH
TXN00013009,ACCT000393,20231110,DR,262.80,WIRE
TXN00020190,ACCT000829,11/26/2025,INT,2661.52,ATM
TXN00009251,ACCT000410,25-Dec-2024,FEE,1642.07,ATM
TXN00009711,ACCT000591,20230522,ACH,3196.37,WIRE
TXN00022710,ACCT000740,2023-09-15,CR,663.53,BRANCH
TXN00018450,ACCT001168,20231004,WIRE,526.34,ACH
TXN00005005,ACCT000176,2023-04-21,FEE,4165.49,BRANCH
TXN00022276,ACCT000182,03/15/2024,DR,3459.85,WIRE
TXN00011838,ACCT000806,20230301,ACH,1761.04,BRANCH
TXN00010721,ACCT000225,2025-02-11,DR,4081.41,ATM
TXN00007767,ACCT000804,05-Mar-2025,ATM,4210.16,WIRE
TXN00004947,ACCT001023,30-Mar-2024,WIRE,3389.44,ONLINE
TXN00020915,ACCT000261,02/07/2024,CR,3527.01,ACH
TXN00000443,ACCT001062,2024-11-08,CR,3581.77,ATM
TXN00010156,ACCT000192,20231128,INT,358.74,BRANCH
TXN00001041,ACCT001092,2024-09-19,WIRE,4127.21,WIRE
TXN00004903,ACCT000926,2023-03-10,INT,118.10,WIRE
TXN00001700,ACCT000510,2024-10-06,DR,3339.80,BRANCH
TXN00016018,ACCT000170,20241210,FEE,545.31,WIRE
TXN00004118,ACCT000312,11-Apr-2024,DR,4244.48,WIRE
TXN00013474,ACCT000962,20251021,CR,3646.03,BRANCH
TXN00011721,ACCT000463,18-Sep-2025,DR,2216.47,ACH
TXN00001510,ACCT001129,09/04/2023,ATM,4146.08,ATM
TXN00001944,ACCT000803,17-Aug-2025,INT,3920.16,ONLINE
TXN00024170,ACCT001114,07/22/2024,FEE,3640.28,WIRE
TXN00024604,ACCT000174,29-Feb-2024,ACH,917.96,ACH
TXN00011752,ACCT000916,01/09/2023,DR,664.34,ONLINE
TXN00024297,ACCT001078,03/18/2023,ATM,3722.99,WIRE
TXN00004260,ACCT000644,07/23/2023,ATM,4224.19,BRANCH
TXN00005087,ACCT000173,20250129,ACH,2349.47,ATM
TXN00013857,ACCT000152,04-May-2023,FEE,230.15,ONLINE
TXN00016344,ACCT001111,20251001,CR,3302.93,ONLINE
TXN00013869,ACCT001130,09/15/2025,INT,701.59,BRANCH
TXN00008798,ACCT000224,26-Jul-2025,INT,645.17,ACH
TXN00002810,ACCT000175,20230106,FEE,2718.63,ACH
TXN00021109,ACCT000574,02-Feb-2024,FEE,2588.81,ATM
TXN00018716,ACCT000430,20230626,INT,3122.19,WIRE
TXN00001482,ACCT001151,24-Jun-2025,ACH,3836.09,WIRE
TXN00021884,ACCT000312,20240510,ACH,628.68,ATM
TXN00012740,ACCT000204,28-Dec-2023,CR,2716.79,ONLINE
TXN00009318,ACCT000111,20230706,DR,2446.76,ATM
TXN00005599,ACCT000569,2025-03-01,ACH,1327.89,ONLINE
TXN00009553,ACCT000843,08/07/2023,ACH,1346.20,BRANCH
TXN00003237,ACCT000588,20231202,ACH,2698.10,ATM
TXN00024829,ACCT001007,13-Nov-2023,ACH,4330.56,WIRE
TXN00000627,ACCT001118,12-Mar-2025,WIRE,482.42,BRANCH
TXN00017000,ACCT000666,18-Feb-2023,ATM,1643.35,ONLINE
TXN00005064,ACCT000223,08/19/2025,ATM,1842.33,ATM
TXN00017707,ACCT000777,2023-01-10,ACH,4448.53,BRANCH
TXN00006359,ACCT000351,02/07/2024,DR,1589.10,BRANCH
TXN00020444,ACCT000866,20250326,ATM,3326.74,ONLINE
TXN00015512,ACCT000234,08-Apr-2024,INT,2257.13,BRANCH
TXN00012517,ACCT001185,06/14/2023,FEE,130.04,ACH
TXN00024792,ACCT000161,2025-07-05,ATM,133.25,ONLINE
TXN00013854,ACCT000185,20240514,WIRE,4447.54,ATM
TXN00006084,ACCT000483,05/27/2024,ATM,1029.41,BRANCH
TXN00014985,ACCT000651,05/05/2024,ATM,2371.10,ATM
TXN00023441,ACCT000326,09-Nov-2025,INT,2673.09,ACH
TXN00002519,ACCT001108,03/22/2024,ATM,4496.36,WIRE
TXN00016125,ACCT001071,07/28/2025,FEE,4238.71,BRANCH
TXN00008223,ACCT001139,2025-12-18,ACH,2276.95,ATM
TXN00012796,ACCT001006,20230128,WIRE,202.18,ONLINE
TXN00005369,ACCT000149,08/24/2025,WIRE,2066.26,ATM
TXN00023679,ACCT000987,20240205,ATM,1050.73,ACH
TXN00017389,ACCT001002,09/07/2025,ATM,4132.08,ATM
TXN00012754,ACCT000843,09/28/2025,FEE,2729.98,ONLINE
TXN00000230,ACCT000494,09-Oct-2023,INT,3920.86,ACH
TXN00002139,ACCT000680,20250105,WIRE,4117.48,ACH
TXN00008943,ACCT000594,20230702,WIRE,3513.00,BRANCH
TXN00022481,ACCT000464,11/20/2025,ACH,2507.51,ATM
TXN00001347,ACCT001025,05/24/2024,WIRE,363.79,WIRE
TXN00007748,ACCT001047,2024-01-01,CR,4339.07,ATM
TXN00021537,ACCT000801,23-Jan-2025,ACH,4113.89,BRANCH
TXN00004934,ACCT001088,03/09/2023,WIRE,3696.25,ONLINE
TXN00011335,ACCT000768,20250324,ATM,3083.45,ONLINE
TXN00019098,ACCT000340,2025-01-01,ACH,3964.56,WIRE
TXN00006842,ACCT000500,26-Apr-2023,CR,1842.04,ONLINE
TXN00006074,ACCT001050,2025-10-13,FEE,2911.10,WIRE
TXN00014154,ACCT000383,20250729,INT,1204.45,WIRE
TXN00003587,ACCT001129,20240818,ATM,1891.14,ACH
TXN00014559,ACCT000236,12-Aug-2024,CR,20.03,ATM
TXN00020680,ACCT001178,22-Jun-2025,INT,1388.12,ACH
TXN00014021,ACCT001198,20240120,ACH,1416.40,BRANCH
TXN00007325,ACCT001014,14-Mar-2024,WIRE,1964.26,ACH
TXN00013737,ACCT000129,20241210,WIRE,922.47,BRANCH
TXN00003274,ACCT000044,20230102,INT,2570.07,ATM
TXN00003888,ACCT000324,20240624,FEE,1153.24,ONLINE
TXN00009573,ACCT000452,20231116,ACH,529.90,ATM
TXN00016262,ACCT000807,16-Oct-2025,INT,4044.81,ONLINE
TXN00004344,ACCT000055,20240529,DR,3228.55,ONLINE
TXN00010382,ACCT001096,2023-06-29,WIRE,4189.71,ACH
TXN00004466,ACCT000037,20251027,INT,2757.77,ACH
TXN00016126,ACCT001145,21-Sep-2024,DR,28.88,WIRE
TXN00020475,ACCT000879,2025-09-14,FEE,390.92,ATM
TXN00018838,ACCT000206,21-Apr-2025,INT,2617.39,WIRE
TXN00004525,ACCT000413,2023-12-18,INT,373.08,ATM
TXN00020741,ACCT001002,08/22/2025,WIRE,4489.66,WIRE
TXN00000802,ACCT000910,2023-03-27,ATM,2677.49,WIRE
TXN00007182,ACCT000282,01-Sep-2025,INT,2687.29,ATM
TXN00010446,ACCT000381,03-Mar-2025,ATM,2977.83,ONLINE
TXN00011858,ACCT001006,2023-03-11,WIRE,293.99,ATM
TXN00006937,ACCT000652,20240828,ATM,147.32,ATM
TXN00003029,ACCT000302,04-Aug-2025,INT,2079.40,ATM
TXN00017089,ACCT000628,07/10/2024,CR,305.57,ATM
TXN00019500,ACCT001012,20250222,ACH,584.75,ONLINE
TXN00020022,ACCT000173,26-Feb-2023,FEE,4330.59,ATM
TXN00019991,ACCT000635,20230728,WIRE,1486.61,ONLINE
TXN00012057,ACCT000893,06/23/2025,WIRE,1973.04,ONLINE
TXN00023311,ACCT000855,20250921,ATM,4231.43,BRANCH
TXN00019709,ACCT000932,09/20/2025,FEE,3097.18,ACH
TXN00010980,ACCT000712,20240103,FEE,2623.04,ACH
TXN00024191,ACCT000647,20240804,DR,3485.10,ACH
TXN00024755,ACCT000754,20251208,ACH,3862.83,WIRE
TXN00007161,ACCT000727,03/16/2024,WIRE,779.04,ONLINE
TXN00006972,ACCT000737,2024-05-30,FEE,3022.89,WIRE
TXN00008665,ACCT000079,2025-11-26,INT,179.25,ATM
TXN00023167,ACCT001149,20230411,WIRE,694.15,WIRE
TXN00011695,ACCT000264,08/14/2024,WIRE,1940.13,WIRE
TXN00023903,ACCT001115,20230925,WIRE,1855.86,WIRE
TXN00013816,ACCT000528,12/03/2024,FEE,2121.73,BRANCH
TXN00011097,ACCT001025,20241227,ACH,612.56,BRANCH
TXN00010755,ACCT000229,2025-07-01,DR,3399.47,ONLINE
TXN00022376,ACCT000082,2025-08-28,WIRE,2910.62,ACH
TXN00017569,ACCT001114,12/21/2025,DR,1432.11,ACH
TXN00016056,ACCT000037,20240318,DR,578.05,WIRE
TXN00021059,ACCT000123,17-Jul-2024,CR,3968.80,ATM
TXN00007562,ACCT000021,2025-10-11,ATM,1594.73,ATM
TXN00002151,ACCT000878,07/25/2023,ATM,4447.30,ACH
TXN00020767,ACCT000923,25-Feb-2025,DR,1050.77,ACH
TXN00016877,ACCT000079,20230824,ACH,2881.29,ATM
TXN00014020,ACCT000553,03/24/2025,FEE,3442.91,ONLINE
TXN00011066,ACCT000558,20250515,FEE,831.09,ACH
TXN00003700,ACCT000941,2023-01-14,INT,2236.18,ACH
TXN00002189,ACCT000923,11/08/2024,CR,1388.62,BRANCH
TXN00011113,ACCT000435,2025-07-04,FEE,737.26,WIRE
TXN00019495,ACCT000123,20230518,INT,4423.49,ACH
TXN00013241,ACCT001035,03/25/2023,ATM,4271.73,WIRE
TXN00011205,ACCT000083,20240305,WIRE,1942.78,ACH
TXN00015207,ACCT000987,05/20/2024,ACH,3104.62,BRANCH
TXN00004793,ACCT000731,08/13/2025,CR,4101.32,ACH
TXN00019280,ACCT000745,2023-10-25,FEE,2406.59,ATM
TXN00006251,ACCT001116,03/17/2023,INT,3036.08,ACH
TXN00006655,ACCT000844,12/31/2025,FEE,776.21,ATM
TXN00023190,ACCT000143,03/01/2023,ACH,3384.29,ATM
TXN00022310,ACCT001069,09/02/2023,ATM,567.28,ATM
TXN00017673,ACCT000574,02/18/2024,CR,3044.82,ATM
TXN00022044,ACCT000737,2024-03-31,WIRE,4493.08,BRANCH
TXN00017713,ACCT001085,20230926,CR,3626.44,ATM
TXN00015715,ACCT001191,2023-12-10,CR,2985.16,ONLINE
TXN00017210,ACCT001028,2023-10-16,WIRE,533.75,WIRE
TXN00023351,ACCT000886,19-Nov-2024,ATM,2225.71,ACH
TXN00023113,ACCT000721,20240104,FEE,3899.50,ACH
TXN00013406,ACCT000419,20251004,WIRE,2710.12,WIRE
TXN00024571,ACCT000824,2024-01-25,ATM,3914.97,ATM
TXN00004044,ACCT000170,06/02/2024,ATM,1114.80,ONLINE
TXN00014706,ACCT000683,2025-07-15,ACH,960.27,ATM
TXN00016019,ACCT001141,2024-02-26,DR,3591.66,ONLINE
TXN00021753,ACCT000186,02/11/2025,DR,1919.74,ATM
TXN00013861,ACCT000425,2024-10-23,ATM,3986.21,ONLINE
TXN00007451,ACCT000201,07/30/2024,FEE,1032.71,ONLINE
TXN00021227,ACCT001191,11/09/2023,ATM,4229.27,WIRE
TXN00010547,ACCT000187,12-Aug-2023,ACH,129.42,WIRE
TXN00013663,ACCT000739,06/27/2024,ACH,201.40,WIRE
TXN00013133,ACCT000174,03-Mar-2024,INT,63.83,ATM
TXN00017327,ACCT000999,2024-05-30,ACH,2529.13,WIRE
TXN00004669,ACCT000338,12/26/2025,ACH,4024.72,ACH
TXN00017694,ACCT000603,20230818,ACH,3908.19,WIRE
TXN00021903,ACCT000500,20250802,CR,779.87,ACH
TXN00010089,ACCT000414,2025-06-17,ATM,278.16,BRANCH
TXN00016655,ACCT000243,04/17/2023,FEE,1338.98,ONLINE
TXN00001052,ACCT000099,03-Jul-2025,ATM,3285.85,ATM
TXN00022049,ACCT000284,05-Jun-2024,DR,2075.19,ONLINE
TXN00003518,ACCT000471,2023-01-21,ACH,1005.95,WIRE
TXN00024434,ACCT000256,03/12/2025,ATM,874.90,ATM
TXN00007608,ACCT000008,2023-10-22,ACH,1301.47,ONLINE
TXN00013354,ACCT000199,09/09/2025,ATM,164.04,WIRE
TXN00017307,ACCT000902,01/23/2025,DR,1514.91,ATM
TXN00024687,ACCT001046,01/07/2023,WIRE,3973.22,ONLINE
TXN00015181,ACCT000552,03-Feb-2024,FEE,3425.18,ATM
TXN00011806,ACCT001083,20240929,DR,157.54,ACH
TXN00009956,ACCT000878,20240214,ATM,3674.48,ONLINE
TXN00001081,ACCT000160,03/19/2024,CR,948.14,ONLINE
TXN00018899,ACCT000389,04/01/2024,CR,1691.90,ATM
TXN00012044,ACCT000904,2024-02-01,WIRE,2539.94,ONLINE
TXN00008048,ACCT000130,16-Feb-2025,INT,1565.48,WIRE
TXN00006871,ACCT001019,20250622,FEE,426.04,BRANCH
TXN00015784,ACCT001200,2024-03-20,INT,1440.30,WIRE
TXN00005783,ACCT000982,20230619,CR,4217.17,ACH
TXN00009801,ACCT000438,04-Sep-2023,DR,742.87,WIRE
TXN00010294,ACCT000525,07/22/2024,WIRE,4388.58,WIRE
TXN00022425,ACCT000795,10/23/2024,ATM,2772.61,WIRE
TXN00003856,ACCT000115,2024-02-24,DR,1665.56,ONLINE
TXN00004533,ACCT001163,31-May-2024,CR,2188.85,WIRE
TXN00003487,ACCT000837,2025-08-25,ACH,4277.88,ATM
TXN00021276,ACCT000143,07-Dec-2025,CR,1387.56,ONLINE
TXN00021413,ACCT001019,2024-05-08,DR,3898.47,BRANCH
TXN00023570,ACCT000011,04/28/2023,DR,98.71,BRANCH
TXN00001398,ACCT000045,2025-12-12,CR,1378.13,ACH
TXN00006039,ACCT000902,2025-03-18,INT,1373.64,ONLINE
TXN00013665,ACCT001174,2023-08-07,INT,3699.19,WIRE
TXN00013747,ACCT000743,06-Jul-2025,WIRE,980.10,WIRE
TXN00014166,ACCT000988,28-May-2023,WIRE,3839.66,WIRE
TXN00006631,ACCT000335,2025-07-01,DR,4215.77,ATM
TXN00008948,ACCT000795,05/20/2024,CR,2923.42,ONLINE
TXN00007102,ACCT000942,20250123,CR,3278.20,WIRE
TXN00012165,ACCT000492,20230919,WIRE,955.37,WIRE
TXN00002256,ACCT000572,16-Nov-2023,FEE,3291.46,ATM
TXN00018180,ACCT000785,12-Feb-2024,FEE,1753.69,BRANCH
TXN00002439,ACCT000680,20240904,INT,3184.08,ONLINE
TXN00009784,ACCT000145,28-Dec-2023,DR,4415.82,ATM
TXN00018154,ACCT000591,2024-10-27,ACH,185.71,ONLINE
TXN00005164,ACCT000993,03-Jul-2025,ACH,2420.74,ACH
TXN00014076,ACCT000739,10/20/2025,ATM,3253.48,BRANCH
TXN00004377,ACCT001196,20240311,WIRE,2107.93,BRANCH
TXN00016008,ACCT000082,20250222,ACH,3311.10,ATM
TXN00007229,ACCT000960,18-Aug-2024,ACH,2112.60,ATM
TXN00011789,ACCT000397,01/18/2024,WIRE,4086.56,ONLINE
TXN00009886,ACCT000304,2023-06-16,ACH,89.90,ATM
TXN00016855,ACCT000273,2024-06-15,WIRE,2045.24,BRANCH
TXN00011680,ACCT000864,2024-09-22,ACH,3486.08,WIRE
TXN00022506,ACCT000532,20240110,WIRE,4278.82,ACH
TXN00006222,ACCT000916,25-Sep-2025,ACH,905.05,BRANCH
TXN00008967,ACCT000210,2025-10-03,INT,2426.96,ACH
TXN00010539,ACCT000922,2024-11-09,CR,2320.04,BRANCH
TXN00012386,ACCT001073,16-Sep-2025,ACH,677.01,ACH
TXN00010161,ACCT000754,2023-12-28,ACH,1951.43,ONLINE
TXN00007047,ACCT000316,2023-02-28,ACH,2264.76,ACH
TXN00012921,ACCT000549,08/19/2025,DR,4369.56,WIRE
TXN00001033,ACCT000919,20251219,INT,1649.47,ACH
TXN00022177,ACCT000681,2023-07-21,DR,1939.96,WIRE
TXN00021171,ACCT000278,2023-07-21,WIRE,2982.06,WIRE
TXN00015733,ACCT000637,05/08/2023,WIRE,2700.12,ACH
TXN00011207,ACCT000815,04/19/2024,WIRE,390.76,WIRE
TXN00002293,ACCT000082,20240702,FEE,1489.48,ACH
TXN00016916,ACCT000638,16-Aug-2024,DR,2975.85,ATM
TXN00012138,ACCT000689,20250621,CR,2519.98,BRANCH
TXN00012059,ACCT000333,02-Jan-2023,WIRE,4190.87,WIRE
TXN00009363,ACCT001043,2023-08-23,FEE,1220.83,WIRE
TXN00015897,ACCT000045,20250218,DR,3674.62,ATM
TXN00002043,ACCT000365,20240807,DR,2626.32,ONLINE
TXN00006792,ACCT000666,20231003,DR,958.82,ATM
TXN00015972,ACCT000904,2025-11-27,FEE,3528.75,ONLINE
TXN00018478,ACCT000745,20250625,CR,1848.83,ATM
TXN00007506,ACCT000113,20230702,INT,314.53,ONLINE
TXN00013073,ACCT001119,06-Feb-2024,ATM,4183.36,BRANCH
TXN00002105,ACCT000109,02/22/2023,WIRE,1847.94,ACH
TXN00017939,ACCT000644,2023-07-04,ATM,3957.81,ACH
TXN00012956,ACCT000475,09/03/2023,ACH,2767.53,BRANCH
TXN00016358,ACCT000580,12/11/2024,FEE,2418.47,WIRE
TXN00006704,ACCT000128,20230802,INT,4176.84,ONLINE
TXN00015292,ACCT001043,20251124,ACH,2997.13,ACH
TXN00001676,ACCT000005,22-Oct-2025,WIRE,1528.37,BRANCH
TXN00007033,ACCT000891,01/03/2024,WIRE,4016.99,ACH
TXN00000140,ACCT000636,2025-04-29,DR,3015.04,WIRE
TXN00000438,ACCT000935,15-Mar-2024,CR,997.19,ONLINE
TXN00013956,ACCT000633,20250109,ATM,4155.10,ONLINE
TXN00016244,ACCT001092,03/19/2025,INT,349.73,BRANCH
TXN00000336,ACCT000169,2024-06-16,DR,2083.20,ONLINE
TXN00006003,ACCT000984,2023-03-16,ATM,2331.29,BRANCH
TXN00001228,ACCT000954,20230818,ACH,4219.79,ATM
TXN00008427,ACCT000936,20250417,INT,3467.01,ATM
TXN00002648,ACCT000418,20230815,ATM,3635.39,ACH
TXN00009262,ACCT000320,2023-06-01,CR,3817.38,WIRE
TXN00012992,ACCT000438,20240628,FEE,817.86,ONLINE
TXN00005328,ACCT000075,04/02/2025,FEE,4006.30,ONLINE
TXN00002774,ACCT000751,06/04/2025,DR,2202.52,WIRE
TXN00005021,ACCT000454,20241023,CR,3110.16,WIRE
TXN00011605,ACCT000476,2024-05-08,ACH,2839.67,ONLINE
TXN00009465,ACCT000509,07/01/2025,ATM,1399.42,ACH
TXN00015775,ACCT000273,07/05/2023,FEE,2660.60,WIRE
TXN00016449,ACCT000839,2023-03-20,DR,755.90,ONLINE
TXN00008598,ACCT000588,18-Jul-2023,DR,2395.87,ACH
TXN00024499,ACCT000945,20231031,ATM,4152.24,WIRE
TXN00000603,ACCT001159,03/11/2023,DR,3829.67,WIRE
TXN00024006,ACCT000481,09/11/2023,CR,3467.41,ONLINE
TXN00017182,ACCT000105,20251009,INT,1057.84,ATM
TXN00004671,ACCT000696,11/26/2023,DR,266.31,BRANCH
TXN00008205,ACCT000549,20250617,ACH,4120.61,ATM
TXN00018140,ACCT001112,26-Dec-2024,FEE,57.02,WIRE
TXN00002652,ACCT001066,01/23/2024,ATM,3898.34,BRANCH
TXN00002456,ACCT000010,20240226,WIRE,3515.02,BRANCH
TXN00019929,ACCT000049,20230802,FEE,2164.40,ONLINE
TXN00025053,ACCT000081,2025-11-30,CR,9539.04,BRANCH
TXN00023034,ACCT000351,20251205,WIRE,1529.10,ACH
TXN00008155,ACCT001092,20240310,INT,4380.06,ATM
TXN00000799,ACCT000152,10/13/2024,WIRE,442.64,ATM
TXN00012284,ACCT000842,05/08/2025,INT,977.76,ACH
TXN00002031,ACCT000742,31-Dec-2024,WIRE,3521.42,ACH
TXN00008688,ACCT000393,20-Feb-2023,WIRE,4092.86,BRANCH
TXN00009536,ACCT000216,01-Jun-2024,FEE,1102.32,BRANCH
TXN00018948,ACCT000278,20230320,ACH,841.18,WIRE
TXN00008092,ACCT001081,02/22/2025,INT,119.52,BRANCH
TXN00016104,ACCT000377,29-Aug-2024,ACH,2455.66,ATM
TXN00015360,ACCT000730,11/29/2024,INT,4018.44,ONLINE
TXN00018566,ACCT000594,05/19/2025,FEE,615.72,ATM
TXN00005965,ACCT000591,01-May-2025,ACH,118.88,ONLINE
TXN00023820,ACCT000754,06-Jul-2024,DR,4417.22,BRANCH
TXN00020461,ACCT000371,2024-02-26,DR,2033.86,ACH
TXN00023160,ACCT001166,2023-11-08,ATM,2474.45,ATM
TXN00007082,ACCT000366,20251113,INT,3379.54,WIRE
TXN00011952,ACCT000715,14-Mar-2025,FEE,1946.79,BRANCH
TXN00014235,ACCT000610,2024-07-15,INT,481.11,ATM
TXN00000168,ACCT000733,19-Apr-2024,FEE,2200.93,ATM
TXN00009244,ACCT000619,31-Jul-2024,FEE,1107.27,ONLINE
TXN00021118,ACCT000483,07-Dec-2024,FEE,3361.50,ONLINE
TXN00024111,ACCT000085,20251003,ATM,2238.66,ACH
TXN00018615,ACCT000291,14-Feb-2023,DR,676.79,BRANCH
TXN00014543,ACCT000431,2024-09-25,CR,3839.40,BRANCH
TXN00023806,ACCT000814,20230420,ACH,4290.90,ATM
TXN00006333,ACCT000296,2023-09-27,DR,673.24,ATM
TXN00009051,ACCT000173,2025-06-07,DR,367.16,ACH
TXN00024893,ACCT000432,20-May-2023,ATM,763.53,BRANCH
TXN00011404,ACCT000017,03/28/2024,WIRE,1925.99,ONLINE
TXN00019090,ACCT000870,20250509,FEE,2748.32,ACH
TXN00016293,ACCT001200,2025-01-15,ACH,780.72,ACH
TXN00011181,ACCT000695,2025-11-22,DR,847.83,WIRE
TXN00023185,ACCT000462,2023-11-18,WIRE,4154.66,ACH
TXN00014920,ACCT000347,19-Aug-2025,FEE,422.67,ACH
TXN00020854,ACCT000010,04/28/2024,DR,4181.76,ONLINE
TXN00003526,ACCT000192,20251130,INT,4259.38,ONLINE
TXN00005998,ACCT000415,20250111,ACH,1499.14,BRANCH
TXN00023644,ACCT000750,20230806,ATM,725.18,ACH
TXN00015146,ACCT000498,06-Jun-2025,INT,3456.75,WIRE
TXN00024409,ACCT000273,18-Jan-2024,FEE,4418.96,ATM
TXN00022578,ACCT001129,2023-11-04,DR,2248.13,ONLINE
TXN00018783,ACCT000263,2024-01-21,WIRE,1640.75,ACH
TXN00002385,ACCT000869,15-Apr-2025,WIRE,1656.82,ACH
TXN00011632,ACCT000543,20230727,WIRE,4084.47,ACH
TXN00013523,ACCT000133,20250303,ATM,4486.77,ACH
TXN00008875,ACCT001164,06-Aug-2024,DR,290.90,ACH
TXN00017827,ACCT000794,2025-08-06,FEE,875.52,WIRE
TXN00003392,ACCT000959,02/15/2024,FEE,782.06,ACH
TXN00018287,ACCT000101,06/06/2024,ACH,763.72,ONLINE
TXN00024155,ACCT000871,09/30/2025,CR,4005.23,WIRE
TXN00015238,ACCT000230,20240206,DR,2576.80,ACH
TXN00010623,ACCT001142,20240303,CR,2268.96,BRANCH
TXN00024811,ACCT000901,20250829,INT,2731.43,WIRE
TXN00015475,ACCT000972,20240214,FEE,1226.40,BRANCH
TXN00010511,ACCT000385,27-Feb-2025,DR,1680.50,ACH
TXN00007185,ACCT001155,02/12/2024,DR,1269.39,WIRE
TXN00010746,ACCT000289,20230726,DR,3645.89,BRANCH
TXN00015702,ACCT000523,30-Aug-2024,WIRE,4361.34,ONLINE
TXN00004218,ACCT000980,07/25/2024,DR,2353.40,BRANCH
TXN00009684,ACCT001132,2023-12-13,CR,1718.10,ONLINE
TXN00008460,ACCT000293,04-Mar-2025,DR,382.50,BRANCH
TXN00016465,ACCT001193,13-Jan-2025,INT,818.07,ACH
TXN00023137,ACCT001136,20240626,INT,4498.51,ATM
TXN00023496,ACCT001049,25-Jan-2023,WIRE,1220.96,WIRE
TXN00007905,ACCT000721,20230628,WIRE,587.84,ATM
TXN00006140,ACCT000111,12/25/2023,ACH,3607.78,ACH
TXN00013529,ACCT000257,2024-06-13,ACH,2407.02,ATM
TXN00007380,ACCT000393,20240402,WIRE,3401.12,BRANCH
TXN00023110,ACCT000447,20230720,WIRE,2069.62,WIRE
TXN00011846,ACCT000301,11-Feb-2023,CR,3292.34,ONLINE
TXN00003397,ACCT001062,06/01/2024,ACH,2736.98,ATM
TXN00012615,ACCT000936,23-Dec-2024,ATM,2493.87,BRANCH
TXN00024664,ACCT000573,20230106,ATM,815.70,ATM
TXN00019796,ACCT001006,2025-07-23,FEE,508.59,BRANCH
TXN00002411,ACCT000295,03/01/2023,FEE,1589.90,BRANCH
TXN00007317,ACCT000121,20251010,DR,3671.33,ONLINE
TXN00018738,ACCT000506,2025-12-21,DR,1346.00,BRANCH
TXN00010182,ACCT001129,20240420,WIRE,2350.93,BRANCH
TXN00000925,ACCT001039,04/26/2025,WIRE,2350.95,WIRE
TXN00021796,ACCT000151,2023-11-14,FEE,2879.30,ATM
TXN00022274,ACCT000673,11/20/2025,CR,4474.60,ONLINE
TXN00000821,ACCT001124,2025-06-26,ATM,2207.68,BRANCH
TXN00007190,ACCT001038,18-Sep-2025,WIRE,4269.16,ONLINE
TXN00007167,ACCT001032,20250118,WIRE,355.56,ACH
TXN00012525,ACCT000954,04-Dec-2023,DR,144.96,ONLINE
